COD_PAI4;COD_SAL;CANTI;FOBDOL;FOBPES
BOL;BUN;2005745;8821197;17032584652
BOL;BUN;852921;4346178;8391904715
BOL;BUN;26346;12584;242980681
BOL;BUN;2800;43988;8493511
BOL;BUN;2670;57045;1101464792
BOL;BUN;750;239125;461719289
BOL;BUN;378;81102;1565974187
BOL;BUN;640;39928;77095777
BOL;BUN;93219;13325224;25765234611
BOL;BUN;1629;4380381;8522469274
BOL;BUN;10730501;47893832;92568203941
BOL;BUN;1347941;57388;11085584976
BOL;BUN;10788;469988;9049383946
BOL;BUN;183739;8778921;16903373439
BOL;BUN;36687;5688372;10952675867
BOL;BUN;10107;337446;649735401
BOL;BUN;14975;424035;822738149
BOL;BUN;100;335;6499871
BOL;BUN;2160;68868;1336218257
BOL;BUN;200;620;1206272
BOL;BUN;244;448055;866869584
BOL;BUN;5760;158904;307345761
BOL;BUN;1570;5575032;10795101712
BOL;BUN;632;32752;634186801
BOL;BUN;41238;3043053;5892354815
BOL;BUN;1396;132592;2567418674
BOL;BUN;53;3047;5899419
BOL;BUN;124;62167;120364015
BOL;BUN;2;11138;21566844
BOL;BUN;67;24841;48095654
BOL;BUN;8;12012;23259196
BOL;BUN;893;257177;497256873
BOL;BUN;6905324;35020359;67853274757
BOL;BUN;994091;219446;4249198732
BOL;BUN;168477;4542;879481086
BOL;BUN;12331;47586;92583322
BOL;BUN;333;82837;160836867
BOL;BUN;250;4778;92344884
BOL;BUN;200;316;6148096
BOL;BUN;33629;4758;92571648
BOL;BUN;36;19311;37392469
BOL;BUN;15;81165;157914624
BOL;BUN;69;48532;93798282
BOL;BUN;23;10564;20309924
BOL;BUN;308;39384;75718103
BOL;BUN;338;1388471;2669418805
BOL;BUN;111;63323;1217422668
BOL;BUN;97592;19768649;3819065763
BOL;BUN;295104;1026135;1986484485
BOL;BUN;25000;26080;504890544
BOL;BUN;38500;1238836;2403663937
BOL;BUN;4572;193547;375531502
BOL;BUN;240;6147;11926778
BOL;BUN;20502;7140307;13729096687
BOL;BUN;90558;2358128;4534114194
BOL;BUN;4431055;35534357;6872969419
BOL;BUN;3367415;11795284;22833363576
BOL;BUN;9234;3151587;6054891976
BOL;BUN;2759142;7146383;13759991362
BOL;BUN;1476221;4363708;8397005807
BOL;BUN;1066;441136;855918536
BOL;BUN;17656;714728;1386758149
BOL;BUN;4613;2804609;544167066
BOL;BUN;475;335575;65110275
BOL;BUN;908;3774106;7322746909
BOL;BUN;60;471;91386246
BOL;BUN;1240;31608;613277381
BOL;BUN;10400;489711;94149878
BOL;BUN;54612;1789839;3441072868
BOL;BUN;9058;266367;51210654
BOL;BUN;48;17808;34432124
BOL;BUN;210;16863;326049478
BOL;BUN;22483;2628263;5081799076
BOL;BUN;22486;2286826;4421623808
BOL;BUN;162;414072;800616493
BOL;BUN;740;265812;5139528182
BOL;BUN;1866;498528;9652200019
BOL;BUN;10368;293813;564873121
BOL;BUN;480168;280806;5398663834
BOL;BUN;2478;140312;269758239
BOL;BUN;7835347;15899288;30741591334
BOL;BUN;757224;1296309;2495978164
BOL;BUN;2812726;20477542;39577150199
BOL;BUN;3790;1462969;2827494816
BOL;BUN;90;6417;124073978
BOL;BUN;330;186823;361226007
BOL;BUN;439265;1727391;33435552935
BOL;BUN;2247;48384;936680371
BOL;BUN;37008;129708;2511056084
BOL;BUN;1295;405936;78586368
BOL;BUN;546192;9346709;18068146008
BOL;BUN;1484496;2538641;4888026313
BOL;BUN;32808;1592091;3086209351
BOL;BUN;255082;7890969;15290312513
BOL;BUN;18220;1068759;2071449602
BOL;BUN;1488;4016;7772844
BOL;BUN;35;22464;43488732
BOL;BUN;520;48144;93203414
BOL;BUN;258;56;1084121
BOL;BUN;115;30;580779
BOL;BUN;95256;476468;9223896365
BOL;BUN;58968;247325;477552423
BOL;BUN;127632;1240162;2394591601
BOL;BUN;39096;210969;407353713
BRA;BUN;660;85472;16485467557
BRA;BUN;49960050;687450288;13291988809
BRA;BUN;3042;290427;561311167
BRA;BUN;5616;562232;1086631409
BRA;BUN;31554;2702823;522377304
BRA;BUN;26430;4453455;86213990
BRA;BUN;49820;32679429;63278158755
BRA;BUN;30087;1612904;3114307946
BRA;BUN;1507968;425278;8211565318
BRA;BUN;2376086;15792831;30493903593
BRA;BUN;144000;44730;859361706
BRA;BUN;8334;4949243;9532464418
BRA;BUN;3366522;7006907;13480537193
BRA;BUN;36599;2419124;4671013958
BRA;BUN;60;3313;63694413
BRA;BUN;2475;50914;9788522
BRA;BUN;8409;4584185;8813370714
BRA;BUN;10368;686546;1319925878
BRA;CTG;22758;14952006;29021993166
BRA;CTG;22866;15022962;29159719472
BRA;CTG;836;2405834;46258413818
BRA;CTG;8780;757346;1456043126
BRA;CTG;115490;9874594;1898449944
BRA;CTG;70560;219177;4210872359
BRA;CTG;64512;290304;5577378509
BRA;CTG;23400;24570;472422132
BRA;CTG;50000;69440;1334095168
BRA;CTG;295344;1329048;25533935986
BRA;CTG;9810;8450;163619885
BRA;CTG;139630;11944691;23128863525
BRA;CTG;2058;171585;3330482009
BRA;CTG;180;6723;1304941023
BRA;CTG;12110;1043408;2020382213
BRA;CTG;112490;959116;18571650843
BRA;CTG;141120;438354;8523925036
BRA;CTG;1441248;65615656;12675084317
BRA;CTG;325200;212124;41170131687
BRA;CTG;21720;32601;6327886701
BRA;CTG;63000;29610;572704776
BRA;CTG;78400;240800;4664589476
BRA;CTG;19920;111552;217356841
BRA;CTG;12480;31356;610965389
BRA;CTG;89760;1159128;22585377254
BRA;CTG;412944;18392976;3549970886
BRA;CTG;138600;93216;18017953392
BRA;CTG;241968;10767576;20949395866
BRA;CTG;258048;11483136;22210222326
CAN;BUN;57659;16779076;32633541245
CAN;BUN;57024;1123943;21867435008
CAN;BUN;57615;20322885;39323766331
CAN;BUN;19257;5444229;10539428479
CAN;BUN;19351;5470804;10517948938
CAN;BUN;76928;2145412;41218084426
CAN;BUN;38444;10890844;21073238598
CAN;BUN;19287;518744;10081582142
CAN;BUN;346350;97505534;18890070578
CAN;BUN;60000;289032;5596064165
CAN;BUN;397320;21153108;41042529328
CAN;BUN;96258;28223982;54912579379
CAN;BUN;19239;5783243;11110882116
CAN;BUN;327450;91731704;17818722818
CAN;BUN;19255;5136398;9931328261
CAN;BUN;38605;10434313;20300999373
CAN;BUN;19246;5324818;10238347058
CAN;BUN;38478;11239973;21723608217
CAN;BUN;19239;508968;9851635505
CAN;BUN;19249;5994138;11604231578
CAN;BUN;19215;5411768;10471500492
CAN;BUN;345312;164202;3170527157
CAN;BUN;130460;6614598;12805398706
CAN;BUN;57679;16594248;3213194023
CAN;BUN;133940;6891838;13320202793
CAN;BUN;26500;1550489;3001963772
CAN;BUN;124795;6126482;11861726859
CAN;BUN;38542;947087;1840625701
CAN;BUN;6937;365448;707558491
CAN;BUN;38580;10886844;21065498798
CAN;BUN;38462;9814733;19095544525
CAN;BUN;167435;2697305;5185730701
CAN;BUN;4968;143424;2776530874
CAN;BUN;556;282094;5461029537
CAN;BUN;318000;15903243;30782476184
CAN;BUN;342059;61398;11871397358
CAN;BUN;3210;124764;24152938
CAN;BUN;93;57166;1106670877
CAN;BUN;19239;508965;9851577437
CAN;BUN;2592;24158;4677786014
CAN;BUN;49360;217184;4199122954
CAN;BUN;79320;4091326;7919211518
CAN;BUN;16165;31653;6127799229
CAN;CTG;24000;14160;274127688
CAN;CTG;24000;14160;274127688
KOR;BUN;18227;5741505;11062904079
KOR;BUN;20000;53850;103529856
KOR;BUN;150;32865;63184934
KOR;BUN;50000;550;1057408
KOR;BUN;50000;250;480640
KOR;BUN;202;208136;400153948
KOR;BUN;21245;922033;17840877534
KOR;BUN;20018;50835;9839673435
KOR;BUN;17497;6671353;12979784397
KOR;BUN;102155;27515591;53156584176
KOR;BUN;19246;6042842;11724684619
KOR;BUN;13979;5633537;10887993295
KOR;BUN;19248;5011472;9750319923
KOR;BUN;167800;48665516;94197459425
KOR;BUN;100827;28863745;55868953459
KOR;BUN;38526;1038748;20209881088
KOR;BUN;24490;7380522;14359543603
KOR;BUN;12959;4486901;8687268502
KOR;BUN;34921;10348869;20036859226
KOR;BUN;70069;20776957;39917105328
KOR;BUN;20021;6847182;13321877299
KOR;BUN;17495;736677;14263098068
KOR;BUN;105862;28033328;5389575508
KOR;BUN;52558;14553193;28177019095
KOR;BUN;100846;28568773;55279147316
KOR;BUN;19251;7023945;13599340872
KOR;BUN;19296;5327922;10312779103
KOR;BUN;100799;26888854;5205386357
KOR;BUN;20000;11400;22069602
KOR;BUN;61426;43373351;83396544369
KOR;BUN;35111;10392856;20100529685
KOR;BUN;20000;42000;81490920
KOR;BUN;97747;6483047;1246534345
KOR;BUN;17434;1199246;2305862239
KOR;BUN;271202;77806917;14958846635
KOR;BUN;20000;42000;81490920
KOR;BUN;17812;1207516;23337782484
KOR;BUN;23114;358267;6887898035
CIV;BUN;5413500;23828893;4578054581
CIV;BUN;5086500;224987795;43225105151
CIV;BUN;500000;219930;4225339146
CIV;BUN;4000000;1811720;34807126984
CIV;BUN;8904834;165773;32092492389
CIV;BUN;31008;13838;2678939934
CIV;BUN;2297741;4575106;8795915791
CRI;BUN;500;3350;64867055
CRI;BUN;13400;18760;363255508
CRI;BUN;2000;13700;26527721
CRI;BUN;1497600;2860416;555209606
CRI;BUN;24;37200;71469384
CRI;BUN;147954;14033324;27173146261
CRI;BUN;100032;3922088;7580258698
CRI;BUN;94000;94470;1831291503
CRI;BUN;131126;1236245;2393234333
CRI;BUN;582;19998;387139282
CRI;BUN;864;15528;300604999
CRI;BUN;1542;77946;1508948819
CRI;BUN;58;24419;472724979
CRI;BUN;9192;786138;1521908138
CRI;BUN;40608;1137382;2201891935
CRI;BUN;53694;3505215;6785850875
CRI;BUN;28001;27049;5237579017
CRI;BUN;73757;6687301;12948821545
CRI;BUN;1215750;1303332;2529780445
CRI;BUN;850;55004;10650589532
CRI;BUN;15040;40354;7828030461
CRI;BUN;1449;46044;893973103
CRI;BUN;81043;285822;555393995
CRI;BUN;7368;1995236;3877661356
CRI;BUN;59000;11012209;21336003923
CRI;BUN;1838;44622;863832836
CRI;BUN;3180;117212;2269095387
CRI;BUN;2338;330432;6396932218
CRI;BUN;144;2736;529670448
CRI;BUN;90;612;118476468
CRI;BUN;1157;68659;13336898764
CRI;BUN;23500;236175;4573127378
CRI;BUN;87504;22171;43048065
CRI;BUN;2052;8335;161682163
CRI;BUN;99432;1052076;2045607331
CRI;BUN;33318;124042;2405744286
CRI;BUN;1048426;1957683;3804678603
CRI;BUN;179635;314084;610409691
CRI;BUN;164865;13097212;25313112605
CRI;BUN;5467;51391;9939230078
CRI;BUN;294973;26424135;51129380018
CRI;BUN;18615;16410576;31588304435
CRI;BUN;100800;1882992;3645265383
CRI;BUN;2700;250986;48599172138
CRI;BUN;269722;24313997;4706782073
CRI;BUN;11000;2254728;4343261723
CRI;BUN;3;507;985334
CRI;BUN;52;379;736571
CRI;BUN;35;232;450883
CRI;BUN;2574;311;6044161
CRI;BUN;437;221084;43014103
CRI;BUN;168936;4065629;781641569
CRI;CTG;20000;3600747;6986385374
CRI;CTG;168096;3877289;7525856722
CRI;CTG;7344;1231801;2390938059
CRI;CTG;534;476664;925209591
CRI;CTG;165264;4059078;7850906304
CRI;CTG;210;630071;1218658125
CRI;CTG;864;752251;1454973794
CRI;CTG;60000;1081224;20931739783
HRV;BUN;25000;20500;39620555
HRV;BUN;74550;4335381;8411766339
CUB;BUN;15085;79309;1535112935
CUB;BUN;26164;1401621;2712991624
CUB;BUN;19530;41000;79371490
CUB;BUN;9720;199125;3854840963
CUB;BUN;47794;1142779;21970611942
CUB;BUN;9000;18425;3566877325
CUB;BUN;17878;3660078;7085508399
CUB;BUN;127500;51000;98730390
CUB;BUN;194;85805;1649652608
CUB;BUN;18000;37825;72720832
CUB;BUN;37880;9237966;17760543913
CUB;BUN;31298;6703083;12887079252
CUB;BUN;76;5737463;11030616865
CUB;BUN;8;1416546;2723394678
CUB;BUN;92;273151;525149187
CHL;BUN;32400;48720;942536976
CHL;BUN;200;1040;20137832
CHL;BUN;3500;14700;28464051
CHL;BUN;500208;20456594;39595987913
CHL;BUN;173894;5791454;11267852902
CHL;BUN;4000;6000;11617980
CHL;BUN;16000;26569;5155076794
CHL;BUN;400;200;387122
CHL;BUN;19051;126198;245530829
CHL;BUN;400;440;8516684
CHL;BUN;40000;9231472;17749905103
CHL;BUN;32430;6932106;13397750587
CHL;BUN;49290;11970713;23142067804
CHL;BUN;12600;2725775;526444566
CHL;BUN;900;378948;738372599
CHL;BUN;5158;9136418;17775814861
CHL;BUN;8;1842;3560052
CHL;BUN;22735;1133755;2195108406
CHL;BUN;7000;24600;47599770
CHL;BUN;300360;6823332;13177247614
CHL;BUN;118050;2163825;4189879262
CHL;BUN;43260;1486774;2875814363
CHL;BUN;10800;2862;554177646
CHL;BUN;132;1928415;3732659358
CHL;BUN;3000;12600;24395364
CHL;BUN;52000;13208;2555858058
CHL;BUN;6768;5985544;11585678822
CHL;BUN;12200;3223774;623529472
CHL;BUN;25000;103000;198023680
CHL;BUN;1816116;7623201;14757983512
CHL;BUN;8752;6488008;12548845553
CHL;BUN;1454971;571574;11065272538
CHL;BUN;48048;2579877;5007567056
CHL;BUN;1980;2456191;4754227862
CHL;BUN;16000;26400;50755584
CHL;BUN;7329;5145;99603599
CHL;BUN;87680;232976;4510159086
CHL;BUN;17;487;94299271
CHL;BUN;12;2802;542559666
CHL;BUN;6000;43860;852401556
CHL;BUN;748;5944152;1153320036
CHL;BUN;315;1170581;2266631108
CHL;BUN;36646;241731;464742351
CHL;BUN;79748;3785894;7278608369
CHL;BUN;991115;3310637;6364898271
CHL;BUN;348;4273984;8275843439
CHL;BUN;4019133;21469709;41672919865
CHL;BUN;1071;462503;897722948
CHL;BUN;2000;13532;2601608192
CHL;BUN;9568;59408;1150097294
CHL;BUN;1000;872575;1689209217
CHL;BUN;1016518;5750839;11162436007
CHL;BUN;2380;20580;399459858
CHL;BUN;2410;1528569;2938765617
CHL;BUN;15326;69544;134509223
CHL;BUN;348;32044;61978223
CHL;BUN;28;15;2911515
CHL;BUN;600;41526;80408039
CHL;BUN;744;20208;3885513408
CHL;BUN;100000;483988;937160484
CHL;BUN;192;3120;59990112
CHL;BUN;1332;983052;1889976453
CHL;BUN;3300;46431;8926638336
CHL;BUN;215611;12889105;2478265553
CHL;BUN;207360;4708124;9071214687
CHL;BUN;357490;660011;1277696714
CHL;BUN;20160;700074;1348844972
CHL;BUN;27750;7215;1396647681
CHL;BUN;1935506;8637539;16725125891
CHL;BUN;2459856;3228708;6251844162
CHL;BUN;1;35;6777155
CHL;BUN;8100;23760;459404352
CHL;BUN;153;546079;10498696422
CHL;BUN;545857;26996768;52228764274
CHL;BUN;104000;34653;6700226856
CHL;BUN;14812;615148;1190883468
CHL;BUN;14094;399292;773001362
CHL;BUN;52;14388;27819486
CHL;BUN;288;576;11137075
CHL;BUN;810;2376;459404352
CHL;BUN;152;5000;9667600
CHL;BUN;22;2500;4831775
CHL;BUN;1;3000;5800560
CHL;BUN;1;3000;5798130
CHL;BUN;54215;194075;3756535108
CHL;BUN;20380;385614;7484806301
CHL;BUN;310227;1456482;2819181124
CHL;BUN;85018;817126;1581637257
CHL;BUN;2;11596;22294006
CHL;BUN;10;104246;20041919
CHL;BUN;1160;30444;590921084
CHL;BUN;3;115363;221792289
CHL;BUN;3;51073;98190907
CHL;BUN;49;891003;1713006728
CHL;BUN;13;163125;3136176
CHL;BUN;10;8478;162994637
CHL;BUN;1;15821;30416822
CHL;BUN;4;53318;102507054
CHL;BUN;10;30928;59460936
CHL;BUN;4;62336;1198447
CHL;BUN;1;32305;62108301
CHL;BUN;6;6737;129522867
CHL;BUN;215577;12626484;24602451544
CHL;BUN;205146;617796;1187873437
CHL;BUN;435049;2090544;4019614381
CHL;BUN;121219;18009801;34981622455
CHL;BUN;28600;2046863;397695457
CHL;BUN;1165744;368148;7112825946
CHL;BUN;12284;52104;10086761256
CHL;BUN;205;10770;208495353
CHL;BUN;92;3128;605546392
CHL;BUN;37248;2998201;5826883716
CHL;BUN;178;102499;198951584
CHL;BUN;21600;430416;8354417602
CHL;BUN;383;1568373;3047999119
CHL;BUN;1250;192525;37457664
CHL;BUN;20820;475579;9242940264
CHL;BUN;507200;797232;1548859395
CHL;BUN;227833;5609761;108886022
CHL;BUN;393800;46590806;90580347435
CHL;BUN;3387;1813175;3532935224
CHL;BUN;8748;15552;299027635
CHL;BUN;17280;36288;7013418048
CHL;BUN;3616;20538;3961970458
CHL;BUN;51670;978064;18853553715
CHL;BUN;493366;4380606;847914478
CHL;BUN;1212839;6640213;12852862685
CHL;BUN;70;217175;4204812045
CHL;BUN;2033164;752588;14514705812
CHL;BUN;550000;72325;1392581713
CHL;BUN;780000;93168;1803629995
CHL;BUN;300000;6171;1194637719
CHL;BUN;2867800;5220397;10106114349
CHL;BUN;147702;650784;1259846238
CHL;BUN;480;2430;47042127
CHL;BUN;45000;72792;1409173049
CHL;BUN;500;3260;62675456
CHL;BUN;1500;810;15572736
CHL;BUN;42;189084;363525335
CHL;BUN;454773;3158148;6071729019
CHL;BUN;712500;2211901;4270893284
CHL;BUN;55311;7960687;15488312627
CHL;BUN;52000;469052;912587571
CHL;BUN;149500;887838;1727377613
CHL;BUN;145000;901783;1754509005
CHL;BUN;5324;277111;535345198
CHL;BUN;2035094;674894;13038142207
CHL;BUN;216;906691;175161821
CHL;BUN;6240;1617639;3125084431
CHL;BUN;13020;2862385;5529784333
CHL;BUN;220;537438;1038265723
CHL;BUN;504000;565487;1092453026
CHL;BUN;1151064;5297881;10234870346
CHL;BUN;2502;169661;3277646927
CHL;BUN;5600;610;11840161
CHL;BUN;36000;4896;950318496
CHL;BUN;122126;7488;1453428288
CHL;BUN;64301;5014;973222414
CHL;BUN;1;3600;6968196
CHL;BUN;1;3000;5798130
CHL;BUN;115552;484785;9320282496
CHL;BUN;58152;72768;13990084608
CHL;BUN;52966;307872;596018641
CHL;BUN;4848;24432;472986418
CHL;BUN;85680;2196616;4251791896
CHL;BUN;1325350;7048354;13576916359
CHL;BUN;86000;940519;1820477982
CHL;BUN;695000;134371;2586238784
CHL;BUN;19155400;32480133;62723469371
CHL;BUN;23861;106605;2055770186
CHL;BUN;224;1718032;3324306018
CHL;BUN;5427;15879;306895021
CHL;BUN;1134;2625;507336375
CHL;BUN;3726;99205;1918783428
CHL;BUN;3600;8424;1627415712
CHL;BUN;57288;9250713;17908362787
CHL;BUN;171118;8303364;16074399334
CHL;BUN;7320;242168;4662823756
CHL;BUN;371664;1274112;248258175
CHL;BUN;655846;3301977;6433836145
CHL;BUN;792555;3784241;732587431
CHL;BUN;1549515;5520017;10686145711
CHL;BUN;755400;5653494;109211746
CHL;BUN;349000;2642149;5080218412
CHL;BUN;2389000;1453177;2807363583
CHL;BUN;3753200;4038003;7800937236
CHL;BUN;21600;42661;8260577413
CHL;BUN;29300;429884;8304028608
CHL;BUN;4000;10540;20394373
CHL;BUN;1080;528579;1022773936
CHL;BUN;96;57531;111319608
CHL;BUN;6996;2847372;5512198981
CHL;BUN;10000;67544;13075775416
CHL;BUN;3000;17880;346137132
CHL;BUN;661500;89964;17387432244
CHL;BUN;29952;44928;867955046
CHL;BUN;1080;7776;150932938
CHL;BUN;1471;1322208;2555444624
CHL;BUN;15633;1000798;1934252303
CHL;BUN;14256;70468;1361942083
CHL;BUN;519978;321578;6215170164
CHL;BUN;8748;15552;30302761
CHL;BUN;140914;741436;14355736768
CHL;BUN;1261888;5759432;11072853586
CHL;BUN;929300;2968645;570799186
CHL;BUN;1595000;1002347;1929498336
CHL;BUN;350000;855254;1644448181
CHL;BUN;917000;994093;1911402257
CHL;BUN;334000;507397;975602656
CHL;BUN;1950;3403;654247168
CHL;BUN;510;3519;679828572
CHL;BUN;510;4794;926143272
CHL;BUN;4590;3873957;7484020049
CHL;BUN;2040;18360;354693168
CHL;BUN;8798;1210;23262976
CHL;BUN;390000;4730665;9143003552
CHL;BUN;1;2734;530672134
CHL;BUN;1380;77891;149750121
CHL;BUN;90;2874;55254374
CHL;BUN;250;1225;2355136
CHL;BUN;500;1975;3797056
CHL;BUN;3530;457439;8837172553
CHL;BUN;320;36539;702484199
CHL;BUN;35500;465598;901346512
CHL;BUN;816000;197418;382179532
CHL;BUN;144;559;1080385
CHL;BUN;1293;5022;970607
CHL;BUN;1572;6106;11801127
CHL;BUN;2094;8135;15722596
CHL;BUN;161;6254;12087168
CHL;BUN;100;10;193593
CHL;BUN;131;3100;6031360
CHL;BUN;142;4200;8069124
CHL;BUN;112;1682399;3257679656
CHL;BUN;1000;2140;41147064
CHL;BUN;76096;16580766;3203205022
CHL;BUN;80400;806588;1558231225
CHL;BUN;586500;1315335;2533597848
CHL;BUN;1130000;2560726;4934752738
CHL;BUN;1080;7776;149513818
CHL;BUN;240;1728;33225293
CHL;BUN;600;900;1730484
CHL;BUN;50;43725;84507745
CHL;BUN;10776;9152496;17689120544
CHL;BUN;965500;5428302;10492105341
CHL;BUN;10000;3518;67928007
CHL;BUN;9157800;13427056;25974532473
CHL;BUN;1078;47405;915328924
CHL;BUN;29118;746623;14457085136
CHL;BUN;4437;2349;45418385
CHL;BUN;1619084;4889244;9453451059
CHL;BUN;75000;12132;2348670276
CHL;BUN;308000;510202;987715358
CHL;BUN;2009000;3643913;7054360494
CHL;BUN;5772;27984;541750651
CHL;BUN;346135;855024;16532060044
CHL;BUN;1540800;6019825;11640838953
CHL;BUN;300000;182645;353587935
CHL;BUN;345000;331368;641505252
CHL;BUN;435;215625;417434906
CHL;BUN;290;1245;241023285
CHL;BUN;366;98611;190903993
CHL;BUN;330;894;173072142
CHL;BUN;700992;27276975;52740576702
CHL;BUN;90;15471;29950773
CHL;BUN;2250046;19366;3744454832
CHL;BUN;356328;190512;3686311944
CHL;BUN;72;125165;242310678
CHL;BUN;2340;38121;737995875
CHL;BUN;13000;35050;67769876
CHL;BUN;726;37565;727232105
CHL;BUN;15;11925;23085965
CHL;BUN;460;1977;382733361
CHL;BUN;76;7432;143878318
CHL;BUN;120;760;14713068
CHL;BUN;924;308;5955242
CHL;BUN;6;2;386704
CHL;BUN;405;19;3673688
CHL;BUN;18;6;1160112
CHL;BUN;28;20;386704
CHL;BUN;8;16120;31191394
CHL;BUN;109;2333145;4512675733
CHL;BUN;6000;961383;1859468543
CHL;BUN;26000;4300317;8341952689
CHL;BUN;40000;323000;623877730
CHL;BUN;19250;66925;130209280
CHL;BUN;62124;12595512;24505828147
CHL;BUN;1584;1066424;2061952132
CHL;BUN;6768;182736;3510760579
CHL;BUN;5400;141048;27234535176
CHL;BUN;17172;383737;7422087559
CHL;BUN;63432;12642768;24463123942
CHL;BUN;395;10588154;20417833511
CHL;BUN;1310;21090783;40670310409
CHL;BUN;1456;875056;1692498313
CHL;BUN;30;1152;222648192
CHL;BUN;15;1455;28120931
CHL;BUN;400;1880;36334948
CHL;BUN;10496;291;56554686
CHL;BUN;100987;1161736;2257787447
CHL;BUN;192;1536;29851546
CHL;BUN;126000;5400;10494684
CHL;BUN;266;1617;31425748
CHL;BUN;1;4;773664
CHL;BUN;2925;1457;28014613
CHL;BUN;11784;333925;642057633
CHL;BUN;2268;7803;150032963
CHL;BUN;90;3402;658603386
CHL;BUN;356;100;193593
CHL;BUN;450;724905;14088238713
CHL;BUN;8400;28900;55939129
CHL;BUN;6528;7296;1412607744
CHL;BUN;38016;2484;480937176
CHL;BUN;1328252;1512069;29275772735
CHL;BUN;530000;2746672;53184633938
CHL;BUN;113;16272;3162398112
CHL;BUN;371000;18544699;35899186925
CHL;BUN;251799;339616;6560973581
CHL;BUN;482000;2477463;4795589092
CHL;BUN;503500;26093384;50842436856
CHL;BUN;82767;14047601;27265388312
CHL;BUN;3459;10524108;20340048772
CHL;BUN;222998;1156532;2247673681
CHL;BUN;4754;39648;770543021
CHL;BUN;101384;17314698;33292008727
CHL;BUN;25515;3278847;6331027307
CHL;BUN;1850;141925;2754778443
CHL;BUN;17075;23501821;45576583226
