COD_PAI4,COD_SAL1,COD_SAL,CANTI,FOBDOL,FOBPES
HUN,3,BOG,19800,3318,63679056
HUN,3,BOG,1300,18486,35658755
IND,3,BOG,17696,392476,757137226
IND,3,BOG,10266,1309,251745571
IND,3,BOG,14950,48256,927791815
IND,3,BOG,44325,62124,1194630945
IND,3,BOG,450,1386,26783341
IND,3,BOG,5276,209158237,4007931969
IND,3,BOG,4233,59136,113729764
IND,3,BOG,5825,2016,387715104
IND,3,BOG,21150,31704,609728158
IND,3,BOG,1,221233,420612604
IND,3,BOG,1700,369394,708054419
IND,3,BOG,236629,177108,34124106792
IND,3,BOG,765,867,16618656
IDN,3,BOG,1120,7350,14084217
IDN,3,BOG,6,5202,9890146
IDN,3,BOG,5,1085,20931061
IDN,3,BOG,12,77787,147890201
IDN,3,BOG,2,13724,265253355
IDN,3,BOG,10,27,520865
IDN,3,BOG,1,56,1080313
IDN,3,BOG,5,248934,480226047
IDN,3,BOG,1,10855,20940706
IRQ,3,BOG,62,37224,707710133
IRL,3,BOG,69888,156312,3021151442
IRL,3,BOG,36000,6396,1233871548
IRL,3,BOG,36000,6048,1166737824
ISL,3,BOG,158,288575,55383314
ISR,3,BOG,110,22,421696
ISR,3,BOG,450,24625,47504826
ISR,3,BOG,3663,146175,282522655
ISR,3,BOG,65200,636820,12107349204
ISR,3,BOG,20,311,59127942
ISR,3,BOG,1218,1764075,338137896
ISR,3,BOG,270879,595755,1141714519
ISR,3,BOG,1,8000,15433040
ISR,3,BOG,4,32000,61735680
ISR,3,BOG,2359,8326,16092243
ISR,3,BOG,12766,2427,468998334
ISR,3,BOG,4825,206825,398810306
ISR,3,BOG,12250,22715,435076296
ISR,3,BOG,86050,31980,61376016
ISR,3,BOG,12000,44915,860670213
ISR,3,BOG,2950,177125,340645029
ISR,3,BOG,6033,10265,198025195
ISR,3,BOG,16166,26495,510889838
ITA,3,BOG,225,275,531416
ITA,3,BOG,425,8,15426
ITA,3,BOG,200,4158,8035002
ITA,3,BOG,35360,122768,2368489363
ITA,3,BOG,11400,2136,412085664
ITA,3,BOG,3907,11331,218918319
ITA,3,BOG,12,49835306,96283306251
ITA,3,BOG,9200,24692,473296256
ITA,3,BOG,1320,4488,86571725
ITA,3,BOG,25000,4500,8677125
ITA,3,BOG,104400,17808,34338276
ITA,3,BOG,48,19944,38431889
ITA,3,BOG,832,264,50872536
ITA,3,BOG,72,1812,34917059
ITA,3,BOG,18,9018,17377596
ITA,3,BOG,78,2418,46594618
ITA,3,BOG,3600,576,110585664
ITA,3,BOG,180000,45443,8762546475
ITA,3,BOG,3456,1200979,2300319147
ITA,3,BOG,240,172934,331232596
ITA,3,BOG,4328,124635,240327439
ITA,3,BOG,136,1720,3316590
ITA,3,BOG,140,7448,14361606
ITA,3,BOG,101,20505177,39508144733
ITA,3,BOG,3,1236741,23856239194
ITA,3,BOG,107,445341,8604121722
ITA,3,BOG,248,164705,317343712
ITA,3,BOG,200,89301,1713864792
ITA,3,BOG,3077,24515,4714700285
ITA,3,BOG,1,223,428135
ITA,3,BOG,1,223,428135
ITA,3,BOG,1,222,426216
ITA,3,BOG,1,222,426216
ITA,3,BOG,2862,799357,1531064417
ITA,3,BOG,200,9975,191058158
ITA,3,BOG,240,154812,29652226
ITA,3,BOG,7,1117953,2145529118
ITA,3,BOG,40000,60236,1162097006
ITA,3,BOG,9400,2914,55855552
ITA,3,BOG,800,64,123408
ITA,3,BOG,7200,14832,285811157
ITA,3,BOG,30000,9300,17901291
ITA,3,BOG,800,8,1538552
ITA,3,BOG,800,8,1538552
ITA,3,BOG,1,102726,1981831082
ITA,3,BOG,1,50,95960
ITA,3,BOG,366,16,3086336
ITA,3,BOG,2400,2968,57251533
ITA,3,BOG,10460,13708,264421837
ITA,3,BOG,3800,1152,222569856
ITA,3,BOG,150,84,161973
ITA,3,BOG,600,84,161973
ITA,3,BOG,57000,8052,15526269
ITA,3,BOG,52425,92872,1765701038
ITA,3,BOG,21060,646133,1240504285
ITA,3,BOG,7050,2256,4350132
ITA,3,BOG,4200,13072,250968021
ITA,3,BOG,8380,25538,492436485
ITA,3,BOG,12600,2256,4350132
ITA,3,BOG,154325,28830,555862479
ITA,3,BOG,864,496124,952972344
ITA,3,BOG,52500,60258,115688732
ITA,3,BOG,120,391402,755108394
JAM,3,BOG,200,50,964565
JAM,3,BOG,2725,1442,278180546
JAM,3,BOG,1100,620,11960606
JAM,3,BOG,12245,285795,549879075
JAM,3,BOG,100,31,5980644
JAM,3,BOG,6360,13032,250200065
JAM,3,BOG,2366,602,115577378
JAM,3,BOG,2266,19872,38337857
JAM,3,BOG,15500,2015,386857835
JAM,3,BOG,7666,1467,283019508
JAM,3,BOG,12466,14896,285986814
JAM,3,BOG,1575,448,86011072
JAM,3,BOG,3000,945,181429605
JAM,3,BOG,1375,312,59900568
JAM,3,BOG,425,96,18554592
JAM,3,BOG,3750,156,29950284
JAM,3,BOG,1500,248,47782563
JAM,3,BOG,2625,4884,93767428
JAM,3,BOG,475,98,18941146
JAM,3,BOG,1881,537075,1036087495
JAM,3,BOG,101600,15240,294500808
JAM,3,BOG,125,2475,474408
JAM,3,BOG,9604,43900,84583886
JAM,3,BOG,10,1600,3066880
JAM,3,BOG,1,26315,497132454
JAM,3,BOG,2000,7040,135160256
JAM,3,BOG,2150,572,109607784
JAM,3,BOG,800,16192,3123372
JAM,3,BOG,400,4784,9228145
JAM,3,BOG,1200,14352,27684434
JAM,3,BOG,1166,18106,3492575
JAM,3,BOG,3400,960,18520704
JAM,3,BOG,40684,689295,1329133084
JAM,3,BOG,18094,35311,680884358
JPN,3,BOG,55840,178688,344555136
JPN,3,BOG,11550,487962,942947528
JPN,3,BOG,245750,801825,15461190563
JPN,3,BOG,36950,10207,1968164775
JPN,3,BOG,43625,104406,2013949978
JPN,3,BOG,3980,9835,189519467
JPN,3,BOG,250,80,1541592
JPN,3,BOG,375,1728,33392218
JPN,3,BOG,5225,3936,7589592
JPN,3,BOG,350,8,15399
JPN,3,BOG,50,98,188149
JPN,3,BOG,1935,3289,63557294
JPN,3,BOG,42,63,12140037
JPN,3,BOG,42,125,24087375
JPN,3,BOG,42,6186,119203601
JPN,3,BOG,61,43639,840919166
JPN,3,BOG,42,532,10251587
JPN,3,BOG,42,588,11330701
JPN,3,BOG,1,196,37769
JPN,3,BOG,2,574,11060923
JPN,3,BOG,13,3542,68253986
JPN,3,BOG,1,42,8093358
JPN,3,BOG,83650,17529,3371159751
JPN,3,BOG,21650,46255,889571535
JPN,3,BOG,1,106372,204222539
JPN,3,BOG,7650,344593,661342886
JPN,3,BOG,38860,2417,464835023
JPN,3,BOG,14132,24814,477220367
JPN,3,BOG,6220,3272,626709064
JPN,3,BOG,5000,3500,6731165
JPN,3,BOG,34110,2424,466181256
JPN,3,BOG,1,5000,9645650
JPN,3,BOG,1,618491,1193149543
JPN,3,BOG,1,131058,2528279195
JPN,3,BOG,6500,54916,105613902
JPN,3,BOG,68300,1203541,2319211472
JPN,3,BOG,148000,28120,54222390
JPN,3,BOG,199900,35523,680904864
JPN,3,BOG,7800,1170,22560525
JPN,3,BOG,217800,39375,7592484375
JPN,3,BOG,336960,587742,11265838656
JPN,3,BOG,51300,8049,1552048425
JPN,3,BOG,650,1842,35601623
JPN,3,BOG,41500,84745,1634095463
JPN,3,BOG,14960,30338,584992485
JPN,3,BOG,24780,48846,943719374
JPN,3,BOG,11475,1782,344287746
JPN,3,BOG,16019,8780,169362688
JPN,3,BOG,5326,38604,740887968
JPN,3,BOG,3610,51164,983980932
JPN,3,BOG,23721,548075,105186554
JPN,3,BOG,4833,447465,863142086
JPN,3,BOG,250,1445,27923469
JPN,3,BOG,2750,144315,2788771923
JPN,3,BOG,50,3675,71016435
JPN,3,BOG,19250,1200,2307828
JPN,3,BOG,966,644,12344192
JPN,3,BOG,3850,550,1060928
JPN,3,BOG,7500,1512,289603944
JPN,3,BOG,11100,2196,420615252
JPN,3,BOG,300,45,868032
JPN,3,BOG,85200,3626417,6999470091
JPN,3,BOG,158420,443576,8557157689
JPN,3,BOG,3413,9703,186600272
JPN,3,BOG,100,36,6911604
JPN,3,BOG,4846,1464,282957528
JPN,3,BOG,176246,439622,8468147272
JPN,3,BOG,208966,419264,8101941389
JPN,3,BOG,113050,20334,3925187397
JPN,3,BOG,159366,373675,7208676528
JPN,3,BOG,50599,99144,1912725705
JPN,3,BOG,93000,17736,34199442
JPN,3,BOG,126179,19624,375878356
JPN,3,BOG,285550,4711575,9106239937
JPN,3,BOG,97200,18468,3537305316
JPN,3,BOG,109050,212115,4074283397
JPN,3,BOG,26700,42915,82259472
JPN,3,BOG,638160,11033494,21308679783
JPN,3,BOG,41566,1487916,2870547063
JPN,3,BOG,160750,30460,58734495
JPN,3,BOG,5240,8456,161982671
JPN,3,BOG,441140,727881,14068114728
JPN,3,BOG,122150,21987,4211324019
JPN,3,BOG,387950,788805,15166852998
JPN,3,BOG,42845,714655,1369850704
JPN,3,BOG,20400,4080,7867260
JPN,3,BOG,575,1768,34108963
JPN,3,BOG,75,42,8063538
JPN,3,BOG,94700,20075,3860318968
JPN,3,BOG,550,164,31637732
JPN,3,BOG,300,1242,23845034
JPN,3,BOG,11000,3065,591278345
JPN,3,BOG,200,27,5208651
JPN,3,BOG,50549,5247,1006843081
JPN,3,BOG,73400,15946,307478745
JPN,3,BOG,227500,49609,9549087583
JPN,3,BOG,508000,1131005,21812262401
JPN,3,BOG,346300,6419968,12275128158
JPN,3,BOG,183250,383025,7385679563
JPN,3,BOG,863020,19509835,37630236249
JPN,3,BOG,416030,7732311,14778315035
JPN,3,BOG,860,155,29772087
JPN,3,BOG,4000,630,120328092
JPN,3,BOG,237906,16565532,3188649558
JPN,3,BOG,9,2150,41476295
JPN,3,BOG,2700,22722,43908447
JPN,3,BOG,124000,26923,5156750651
JPN,3,BOG,193375,3725437,7135590267
JPN,3,BOG,195200,40096,7679867552
JPN,3,BOG,5700,1026,197683524
JPN,3,BOG,675600,12545118,24028542664
JPN,3,BOG,445060,8648675,16611138631
JPN,3,BOG,83,5253,101528408
JPN,3,BOG,42,1925,37205823
JPN,3,BOG,41,42168,81501045
JPN,3,BOG,41,10542,20375261
JPN,3,BOG,21,35465,68545688
JPN,3,BOG,12610,48025,923611998
JPN,3,BOG,9930,1617,312084823
JPN,3,BOG,16630,28214,545102944
JPN,3,BOG,2635,16203,311614476
JPN,3,BOG,10324,453212,86980447
JPN,3,BOG,6101,583,111666071
JPN,3,BOG,18580,1200,2307828
JPN,3,BOG,4,87200,167384542
JPN,3,BOG,92,1449565,2800603067
JPN,3,BOG,53200,90991,1753197421
JPN,3,BOG,79950,1238689,2386664417
JPN,3,BOG,28500,3420,6563664
JPN,3,BOG,4900,1036,200158308
JPN,3,BOG,1075,921057,1764164946
JPN,3,BOG,77239,15939234,30444607364
JPN,3,BOG,27835,37431,7211980494
JPN,3,BOG,26200,75205,1446335039
JPN,3,BOG,3560,209,40379427
JPN,3,BOG,4303,31547,609497504
JPN,3,BOG,22030,3570,68973471
JPN,3,BOG,7250,2925,56024573
JPN,3,BOG,17540,2000,3846380
JPN,3,BOG,7258,19985,3861161955
JPN,3,BOG,1211,5,9596
JPN,3,BOG,120,6,1153914
JPN,3,BOG,120,6,1153914
JPN,3,BOG,350,5,9596
JPN,3,BOG,450,7875,15173078
JPN,3,BOG,300,3,575967
JPN,3,BOG,450,72,13796784
JPN,3,BOG,450,9,1730871
JPN,3,BOG,350,5,9596
JPN,3,BOG,3100,330,633336
JPN,3,BOG,600,6,1151934
JPN,3,BOG,450,9,1730871
JPN,3,BOG,150,5,9596
JPN,3,BOG,100,24,4598928
JPN,3,BOG,500,113,217892
JPN,3,BOG,20218,821722,15739016671
JPN,3,BOG,592,855749,1639075962
JPN,3,BOG,1,800,1541592
JPN,3,BOG,52300,281818,5445907396
JPN,3,BOG,8300,2324,4481253
JPN,3,BOG,1080,42509,82005387
JPN,3,BOG,57600,97572,1882290723
JPN,3,BOG,81200,13563,260301096
JPN,3,BOG,75800,1286234,2481312596
JPN,3,BOG,237700,36647,703329224
JPN,3,BOG,14166,159528,307750251
JPN,3,BOG,9000,2340,45041958
JPN,3,BOG,43520,156672,3021217805
JPN,3,BOG,205710,3538012,6824683627
JPN,3,BOG,482150,8542667,16478462937
JPN,3,BOG,17500,197064,380128573
JPN,3,BOG,1440,46368,89442017
JPN,3,BOG,23980,58686,1132244136
JPN,3,BOG,108,1,192924
JPN,3,BOG,7220,3190,614362032
JPN,3,BOG,18966,27192,524351916
JPN,3,BOG,29570,110662,2134785229
JPN,3,BOG,94400,26688,51461136
JPN,3,BOG,4200,3374,651021974
JPN,3,BOG,223720,4722655,9123072528
JPN,3,BOG,506590,10055815,19398491979
JPN,3,BOG,3000,690,13296231
JPN,3,BOG,92600,1809802,3497931012
JPN,3,BOG,402450,6840049,13187043139
JPN,3,BOG,322580,5931725,11456596587
JPN,3,BOG,640,128,2452762
JPN,3,BOG,1391385,25379352,48959090201
JPN,3,BOG,47160,796146,1538767104
JPN,3,BOG,544230,938297,18088007611
JPN,3,BOG,7082,171951,331706879
JPN,3,BOG,32680,964104,1859812169
JPN,3,BOG,15800,2999,577904301
JPN,3,BOG,8000,14784,283168301
JPN,3,BOG,610,61,1173146
JPN,3,BOG,5666,948,1827981
JPN,3,BOG,2600,676,129784564
JPN,3,BOG,12300,1840,3547980
JPN,3,BOG,21080,73952,1424380486
JPN,3,BOG,38150,11041,211633888
JPN,3,BOG,240,672,1295784
JPN,3,BOG,3840,896,1727712
JPN,3,BOG,15000,47547,916825028
JPN,3,BOG,35070,508515,973994376
JPN,3,BOG,13116,8889068,17127137473
JPN,3,BOG,981,66761,128173776
JPN,3,BOG,2,76,146813
JPN,3,BOG,1233,36,69417
JPN,3,BOG,150,15,2892375
JPN,3,BOG,2140,214,4115626
JPN,3,BOG,21600,4740,91578222
JPN,3,BOG,142800,2833201,5352370001
JPN,3,BOG,900,198,38254194
JPN,3,BOG,129000,26751,5053691916
JPN,3,BOG,68,20,38565
JPN,3,BOG,11,12905,2486780595
KAZ,3,BOG,6875,103125,1989240
KAZ,3,BOG,1600,102,19706706
KAZ,3,BOG,5800,28125,540897188
KAZ,3,BOG,12000,2280,43986672
KAZ,3,BOG,16600,1220679,2353689316
KAZ,3,BOG,14666,31025,595645873
KAZ,3,BOG,2100,156912,302676972
KAZ,3,BOG,9800,75825,1462762823
KAZ,3,BOG,3466,78125,150526563
KAZ,3,BOG,18500,1342814,2590410081
KAZ,3,BOG,2100,329,63439425
KAZ,3,BOG,8700,14025,270437063
KAZ,3,BOG,3000,25555,492764288
KAZ,3,BOG,19866,2530,48480366
KAZ,3,BOG,750,28115,5423271
KAZ,3,BOG,74,164128,314365847
KGZ,3,BOG,800,598,1153565
KGZ,3,BOG,4150,126789,24441214
KWT,3,BOG,12750,3144,60339648
KWT,3,BOG,150,4,7605
KWT,3,BOG,11600,2920,56426664
KWT,3,BOG,200,13,24959
KWT,3,BOG,85800,11181,2156770176
KWT,3,BOG,5250,1260,24190614
KWT,3,BOG,37950,117645,225501936
KWT,3,BOG,6375,1415,272669085
KWT,3,BOG,28500,6192,118688256
KWT,3,BOG,2250,540,10416384
KWT,3,BOG,1800,3872,74689331
KWT,3,BOG,500,60,1157376
KWT,3,BOG,1100,282,54396672
KWT,3,BOG,12,47216,90649526
KWT,3,BOG,5458,236777,454585795
KWT,3,BOG,40,16283,31261569
KWT,3,BOG,125,31,59517
KWT,3,BOG,7500,1800,3470850
KWT,3,BOG,100,401,76238922
KWT,3,BOG,1500,165,31830645
KWT,3,BOG,1625,2876,55481779
KWT,3,BOG,28050,562683,10853930
KWT,3,BOG,19200,123648,238512046
KWT,3,BOG,70950,14190,273743547
KWT,3,BOG,25200,162288,313074649
KWT,3,BOG,29250,3540,67303188
KWT,3,BOG,71323,70615,1361495369
KWT,3,BOG,800,224,43164576
KWT,3,BOG,8000,1328,256065592
KWT,3,BOG,16775,30344,585058677
KWT,3,BOG,1,396314,759654675
KWT,3,BOG,11500,23055,44263064
KWT,3,BOG,61000,6710,129301029
KWT,3,BOG,7600,1140,21967686
KWT,3,BOG,4225,19667,378981123
LVA,3,BOG,70766,722528,1383908455
LBY,3,BOG,2,139962,268711644
LBY,3,BOG,4,316408,61154389
LTU,3,BOG,280,30300,58380222
LTU,3,BOG,330,35180,677827132
LTU,3,BOG,150,75,1445055
LTU,3,BOG,500,5,9596
LTU,3,BOG,150,2,3838
LTU,3,BOG,700,112,21582288
LTU,3,BOG,1699,1,1919
LTU,3,BOG,700,112,21582288
LTU,3,BOG,80,8,15354
LTU,3,BOG,80,8,15354
LTU,3,BOG,225,48,924955
LTU,3,BOG,8000,3192,616940184
LTU,3,BOG,33200,5644,1090855388
LTU,3,BOG,20700,3519,680141763
LTU,3,BOG,10950,2409,465604293
LTU,3,BOG,1049,134,25899118
LTU,3,BOG,200,8,15386
MDG,3,BOG,265,3270,63086148
MDG,3,BOG,21,625,1205775
MDG,3,BOG,25,123,23729652
MDG,3,BOG,4200,575,1109313
MYS,3,BOG,312,2760,5321970
MYS,3,BOG,86645,14663,2834020651
MYS,3,BOG,4,12,2281464
MYS,3,BOG,1,503749,970719286
MYS,3,BOG,50,160254,3046781099
MYS,3,BOG,1500,7560,145143684
MYS,3,BOG,37,633419,1215280998
MYS,3,BOG,9,82773,158915055
MYS,3,BOG,5,27405,52614585
MYS,3,BOG,9,6493,124658458
MYS,3,BOG,1,557568,106794902
MYS,3,BOG,2,330498,634519805
MTQ,3,BOG,3250,9525,183521985
MTQ,3,BOG,2500,335,6454579
MTQ,3,BOG,16025,36045,694493433
MTQ,3,BOG,3000,852,164158248
MTQ,3,BOG,200,36,6936264
MTQ,3,BOG,1800,6556,126317074
MTQ,3,BOG,72,130466,251374061
MTQ,3,BOG,17725,60815,1174680651
MTQ,3,BOG,13270,26867,518915366
MTQ,3,BOG,45750,7116,1374673332
MTQ,3,BOG,7710,18156,350438995
MTQ,3,BOG,1230,2337,45139879
MTQ,3,BOG,5240,37155,717459278
MTQ,3,BOG,249,2349,45366744
MTQ,3,BOG,3500,455,87775415
MTQ,3,BOG,8250,1810,34917253
MTQ,3,BOG,4100,1166,224936558
MTQ,3,BOG,400,72,13889736
MTQ,3,BOG,2955,8776,169300449
MEX,3,BOG,50,741,143218257
MEX,3,BOG,43,227,43873879
MEX,3,BOG,600,6,1157478
MEX,3,BOG,73,68,1311808
MEX,3,BOG,41,384,74078592
MEX,3,BOG,40,1094,2109506
MEX,3,BOG,40,225,43405425
MEX,3,BOG,135,3424,660534112
MEX,3,BOG,40,200,385826
MEX,3,BOG,50,1850,35688905
MEX,3,BOG,41,320,6173216
MEX,3,BOG,40,190,3665347
MEX,3,BOG,49,59354,114491492
MEX,3,BOG,43,22055,42546962
MEX,3,BOG,51,60778,117195179
MEX,3,BOG,63,148708,286851784
MEX,3,BOG,57,146215,282067743
MEX,3,BOG,62,162718,313760984
MEX,3,BOG,40,5796,11180252
MEX,3,BOG,43,2442,47105203
MEX,3,BOG,40,124,2392121
MEX,3,BOG,44,1218,234968034
MEX,3,BOG,79,405088,781398548
MEX,3,BOG,40,534,10301554
MEX,3,BOG,45,183133,353126207
MEX,3,BOG,47,2472,476880936
MEX,3,BOG,99,154515,298079522
MEX,3,BOG,40,164,31637732
MEX,3,BOG,171,2583,498294279
MEX,3,BOG,41,264,50929032
MEX,3,BOG,41,270,5208651
MEX,3,BOG,40,225,43405425
MEX,3,BOG,40,773,14912175
MEX,3,BOG,6,267,51507771
MEX,3,BOG,152,431424,833843364
MEX,3,BOG,74,37725,717235245
MEX,3,BOG,127,635,121913
MEX,3,BOG,45,391,75067699
MEX,3,BOG,77,46268,888294705
MEX,3,BOG,900,84600,163204398
MEX,3,BOG,262,162,31213188
MEX,3,BOG,1,4000,7692760
MEX,3,BOG,61,63456,120643816
MEX,3,BOG,46257,255801,490170992
MEX,3,BOG,54645,10082,194480212
MEX,3,BOG,2784262,5916158,11357715464
MEX,3,BOG,53382,95546,184187304
MEX,3,BOG,34261,845603,1631760648
MEX,3,BOG,58815,158999,306778148
MEX,3,BOG,8683,2116,40822718
MEX,3,BOG,876719,1603104,3096822253
MEX,3,BOG,8408,16764,32341779
MEX,3,BOG,12984,27083,52266922
MEX,3,BOG,5867,1463,28224781
MEX,3,BOG,454368,1136377,2196130132
MEX,3,BOG,453,174,3308123
MEX,3,BOG,127,70203,135438436
MEX,3,BOG,592,590896,1140096185
MEX,3,BOG,90,14818,28620604
MEX,3,BOG,174,167702,323537406
MEX,3,BOG,473,460425,889645823
MEX,3,BOG,126,65924,12595908
MEX,3,BOG,301,137536,265015362
MEX,3,BOG,345,220252,425586913
MEX,3,BOG,88,10094,19473748
MEX,3,BOG,47,8034,15499514
MEX,3,BOG,77,117752,227587533
MEX,3,BOG,75,105728,201012188
MEX,3,BOG,134,344692,666210357
MEX,3,BOG,51,1698,3272029
MEX,3,BOG,58,6795,131331722
MEX,3,BOG,212,284758,549586218
MEX,3,BOG,886,2218328,4286586454
MEX,3,BOG,340,653881,126380158
MEX,3,BOG,55,55468,107206886
MEX,3,BOG,167,160178,308173351
MEX,3,BOG,63,86232,166666623
MEX,3,BOG,60,59535,113189133
MEX,3,BOG,169,297864,574811189
MEX,3,BOG,328,766992,1463087811
MEX,3,BOG,1517,3895084,7465739377
MEX,3,BOG,204,433066,837016973
MEX,3,BOG,260,554526,1057495915
MEX,3,BOG,139,296464,563643286
MEX,3,BOG,239,494218,942575747
MEX,3,BOG,64,8968,173330814
MEX,3,BOG,61,65136,125516421
MEX,3,BOG,1807,4868043,9343024323
MEX,3,BOG,56,47592,90482862
MEX,3,BOG,59,58135,110527425
MEX,3,BOG,53,41318,78554608
MEX,3,BOG,53,5094,98455304
MEX,3,BOG,555,4800983,92522057167
MEX,3,BOG,72396,6778337,1307032832
MEX,3,BOG,432000,528768,1012786364
MEX,3,BOG,19,72633,139447371
MEX,3,BOG,50304,645811,1236967015
MEX,3,BOG,150,4500,8681085
MEX,3,BOG,225,3705,7147834
MEX,3,BOG,252,6012,11598591
MEX,3,BOG,714417,4826655,9249241958
MEX,3,BOG,6581,1266511,2444305968
MEX,3,BOG,271,1279716,2433021654
MEX,3,BOG,126,36302,690180884
MEX,3,BOG,12544,1209026,2332049939
MEX,3,BOG,2002,373373,71546481
MEX,3,BOG,58348,721332,1393635064
MEX,3,BOG,484014,3819587,7379556671
MEX,3,BOG,10000,1906,366880222
MEX,3,BOG,6884,3953181,7617740255
MEX,3,BOG,16971,80442,15544773
MEX,3,BOG,2096,3800339,7330422556
MEX,3,BOG,61,6792,131273738
MEX,3,BOG,106,241146,466079754
MEX,3,BOG,97,72994,140658708
MEX,3,BOG,72,137182,264348342
MEX,3,BOG,43,15484,29837513
MEX,3,BOG,61,68579,132547434
MEX,3,BOG,99,8713,167898639
MEX,3,BOG,262,33367,644907365
MEX,3,BOG,87,201551,388386761
MEX,3,BOG,54,46172,89239856
MEX,3,BOG,41,7567,14581533
MEX,3,BOG,142,326784,631598312
MEX,3,BOG,2985,18463136,35578278442
MEX,3,BOG,50,44745,86223168
MEX,3,BOG,47,33735,65007008
MEX,3,BOG,25,3385982,6515038084
MEX,3,BOG,9962,271884,524453361
MEX,3,BOG,10215,766125,1477954721
MEX,3,BOG,120,35125,67876253
MEX,3,BOG,130,225109,43135836798
MEX,3,BOG,301708,76178,14679424422
MEX,3,BOG,65991,16280,313713972
MEX,3,BOG,3023,94335,1819014638
MEX,3,BOG,34000,5250,101431575
MEX,3,BOG,7,35847,69257479
MEX,3,BOG,687,26368,4981337088
MEX,3,BOG,1125,503775,96563592
MEX,3,BOG,5753,3231037,6225368229
MEX,3,BOG,84,2940,56716422
MEX,3,BOG,600,18000,34545600
MEX,3,BOG,13621,942803,1813189302
MEX,3,BOG,172,1830,34792326
MEX,3,BOG,231267,327949,628546655
MEX,3,BOG,57474,234646,446644493
MEX,3,BOG,1920,3637481,6952498424
MEX,3,BOG,115,868,167078716
MEX,3,BOG,360,418772,796177702
MEX,3,BOG,120,193032,366996299
MEX,3,BOG,241,7605,1462585995
MEX,3,BOG,78000,207871,3927015784
MEX,3,BOG,5,3565,6887687
MEX,3,BOG,144,1080,2072736
MEX,3,BOG,50,520,997984
MEX,3,BOG,7285,23807,459058478
MEX,3,BOG,1,20113,38782892
MEX,3,BOG,1,3055,58861907
MEX,3,BOG,1,20720,400469944
MEX,3,BOG,1,132493,255573697
MEX,3,BOG,6,137657,265534847
MEX,3,BOG,1,236919,457007274
MEX,3,BOG,5,80965,156223527
MEX,3,BOG,1,51979,100265412
MEX,3,BOG,1,65878,127303965
MEX,3,BOG,1,23794,45980001
MEX,3,BOG,2,84118,162260257
MEX,3,BOG,1,161872,31280469
MEX,3,BOG,4958,2105037,4042944289
MEX,3,BOG,800,37200,71767728
MEX,3,BOG,420,119400,227005668
MEX,3,BOG,1,3303,632927466
MEX,3,BOG,39,1233556,2383267199
MEX,3,BOG,9,161676,311866537
MEX,3,BOG,114219,13915403,26890403065
MEX,3,BOG,124,44872,861493041
MEX,3,BOG,46,3412052,6548410198
MEX,3,BOG,17688,370108,713923528
MEX,3,BOG,57768,675288,1294000371
MEX,3,BOG,2,38631,740479008
MEX,3,BOG,87,87,16764813
MEX,3,BOG,1091,1091,21023461
MEX,3,BOG,911,911,17554879
MEX,3,BOG,10,2729,52745293
MEX,3,BOG,1529,1108000,2141509160
MEX,3,BOG,25,14,270078
MEX,3,BOG,202698,1200,2299464
MEX,3,BOG,30,81107,156732789
MEX,3,BOG,100,14472,27965982
MEX,3,BOG,180,228032,440653599
MEX,3,BOG,21,461,8893289
MEX,3,BOG,23,902,1740075
MEX,3,BOG,4,1984,3833921
MEX,3,BOG,3,13292,25685727
MEX,3,BOG,18,1259,2432917
MEX,3,BOG,134,23594,45593517
MEX,3,BOG,123,82105,15863151
MEX,3,BOG,19,4058,784176
MEX,3,BOG,100,17949,3412499778
MEX,3,BOG,500,1100,2091342
MEX,3,BOG,1,573809,11088399878
MEX,3,BOG,1000,5040,95821488
MEX,3,BOG,38,1900,3660806
MEX,3,BOG,5,689441,1321520509
MEX,3,BOG,10,5923,11445724
MEX,3,BOG,42,139418,26928221
MEX,3,BOG,10,232966,4489231523
MEX,3,BOG,20,3500,6731165
MEX,3,BOG,12,5660,10924055
MEX,3,BOG,37,2350,45307429
MEX,3,BOG,1,220,421696
MEX,3,BOG,258,343,66169159
MEX,3,BOG,515,1015,1958067
MEX,3,BOG,395,642,123850146
MEX,3,BOG,1032,610,11767693
MEX,3,BOG,7,1403385,2710054825
MEX,3,BOG,1,4300,8269717
MEX,3,BOG,1,200,384638
MEX,3,BOG,177,6045,116814789
MEX,3,BOG,94,8999,17361231
MEX,3,BOG,189,56364,108739683
MEX,3,BOG,455,75715,146313181
MEX,3,BOG,98,18493,35677435
MEX,3,BOG,119,22468,43346164
MEX,3,BOG,354,13002,251253248
MEX,3,BOG,177,2,386484
MEX,3,BOG,10,29138,56306854
MEX,3,BOG,15,6414,123945419
MEX,3,BOG,6,114048,220388636
MEX,3,BOG,3,1339194,2587885269
MEX,3,BOG,1,278831,538818601
MEX,3,BOG,3,3794075,7331746412
MEX,3,BOG,1,1000,1932030
MEX,3,BOG,40,2524,4834394
MEX,3,BOG,44,588,112623756
MEX,3,BOG,2000,1244,239244836
MEX,3,BOG,50,10,193277
MEX,3,BOG,95,4035,774675615
MEX,3,BOG,40,800,1535912
MEX,3,BOG,100,36612,702910127
MEX,3,BOG,20553,390079,753796461
MEX,3,BOG,463,293526,567272423
MEX,3,BOG,54525,6852143,13081076095
MEX,3,BOG,30000,1132586,2139636168
MEX,3,BOG,9075,18175,350185
MEX,3,BOG,10089,232787,448520024
