DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
UKR;BOG;4800;1925;36250445
UKR;BOG;7200;1188;223717032
UKR;BOG;48000;7996;1505758744
UKR;BOG;9733;18605;350209357
UKR;BOG;70366;1245752;234186427
UKR;BOG;1250;375;70579125
UGA;BOG;2;18900;35615727
UGA;BOG;7;1107001;2082169251
UGA;BOG;4;113099;21272904
UGA;BOG;741;8310;156184788
UGA;BOG;1;4800;9021504
UGA;BOG;1;4919;92451621
UGA;BOG;6;480;9021504
UGA;BOG;147;39650;749365175
URY;BOG;790;8501;1601290865
URY;BOG;90;522486;983914286
URY;BOG;20;142;2672923
URY;BOG;1755;459835;865565814
URY;BOG;661;122034;22970948
URY;BOG;930;2285;43011469
URY;BOG;35576;1167022;2197992575
URY;BOG;9196;1584;298435104
URY;BOG;45168;7780;146579868
URY;BOG;16704;287723;542087395
URY;BOG;4;2391;450325722
URY;BOG;4;10825;203880215
URY;BOG;6;279;52547418
URY;BOG;60;2088;398450952
URY;BOG;10;17295;32573749
URY;BOG;4;30;565026
URY;BOG;42;9;1695078
URY;BOG;1;80;1515248
URY;BOG;3;1260;23686488
URY;BOG;3;540;10151352
URY;BOG;40;416824;785482848
URY;BOG;1;85484;161134775
URY;BOG;96;27744;5241313248
URY;BOG;1;59698;1124531226
UZB;BOG;85433;17407;3273575799
VEN;BOG;8324;1584;297706464
VEN;BOG;1;14031;26370703
VEN;BOG;500;106376;199929437
VEN;BOG;4;24876;46753447
VEN;BOG;7;46657;87689965
VEN;BOG;45;19884;37371183
VEN;BOG;98;737612;138631225
VEN;BOG;45;6219;11688362
VEN;BOG;45;43706;82143679
VEN;BOG;45;11188;21027398
VEN;BOG;45;31648;5948115
VEN;BOG;45;6219;11688362
VEN;BOG;2;14312;26898832
VEN;BOG;150;75;1409595
VEN;BOG;329;15;281919
VEN;BOG;33;125;234933
VEN;BOG;1;29954;564228521
VEN;BOG;230749;1558701;293896191
VEN;BOG;1000;17350;32608631
VEN;BOG;110000;23100;43415526
VEN;BOG;18;11000;20703210
VEN;BOG;216513;817608;15416162362
VEN;BOG;344837;48177905;90840403436
VEN;BOG;401786;141000;265312650
VEN;BOG;114746;31992;6032155584
VEN;BOG;78549;707718;13343261641
VEN;BOG;22465;540650;10208443919
VEN;BOG;1377;26600;50251922
VEN;BOG;1683;33200;62720444
VEN;BOG;164;10425501;19646126849
VEN;BOG;88;5902283;11140530937
VEN;BOG;53;6146801;11694475666
VEN;BOG;501412;80970;1528586747
VEN;BOG;9000;9900;18661203
VEN;BOG;2;15935915;30105652541
VEN;BOG;2000;13900;26201083
VEN;BOG;80627;4699035;8853263882
VEN;BOG;360164;20990931;3954817346
VEN;BOG;40892;1765644;3327343476
VEN;BOG;101;27500;51725025
VEN;BOG;250;150825;2841015113
VEN;BOG;23571;9876624;18648388939
VEN;BOG;256514;4045524;7720032994
VEN;BOG;899254;118427922;22307675528
VEN;BOG;566;658452;1239430538
VEN;BOG;21657;13307124;25059177489
VEN;BOG;200;8000;15152480
VEN;BOG;300;3750;7102725
VEN;BOG;1857063;269865;50885422175
VEN;BOG;723967;11345468;21382694271
VEN;BOG;22;69504;130949706
VEN;BOG;1170;151749;2866796583
VEN;BOG;1000;3150;5932773
VEN;BOG;300;58500;109949580
VEN;BOG;300;5616;1060957872
VEN;BOG;3786;7572;142612562
VEN;BOG;2000;3225;60740295
VEN;BOG;1040;13400;25571086
VEN;BOG;24;9000;16969680
VEN;BOG;1;785;147866525
VEN;BOG;1;5980;112666788
VEN;BOG;3;14700;27695682
VEN;BOG;10;300;565656
VEN;BOG;65;29700;55990143
VEN;BOG;2646;1444625;2726707314
VEN;BOG;20;39;7353528
VEN;BOG;228;160139;302325853
VEN;BOG;50;3772;71121814
VEN;BOG;12850;391612;7392645784
VEN;BOG;3;1233;232934661
VEN;BOG;102;101622;192448695
VEN;BOG;159;8426;1588461094
VEN;BOG;376313;367500;691504275
VEN;BOG;20160;16128;304685338
VEN;BOG;700;16000;30226720
VEN;BOG;21;2434372;4590057093
VEN;BOG;40;2769704;522080895
VEN;BOG;1412;26990;508812781
VEN;BOG;4798;83994;1583723669
VEN;BOG;770;14348;27053441
VEN;BOG;31537;3525405;6642074544
VEN;BOG;22256;2487846;4687251135
VEN;BOG;337;3706;69823264
VEN;BOG;15144;1666001;3138845844
VEN;BOG;4;1;189377
VEN;BOG;8;40;75598
VEN;BOG;36;180;3400506
VEN;BOG;36;180;3400506
VEN;BOG;36;180;3400506
VEN;BOG;547;2500;4699700
VEN;BOG;10;20454;385281771
VEN;BOG;2;428788;806069985
VEN;BOG;4;197628;372631547
VEN;BOG;13;1927536;3623536376
VEN;BOG;2;2893576;5459541326
VEN;BOG;3;3050;58202845
VEN;BOG;2;200;377896
VEN;BOG;19;11448;215490283
VEN;BOG;20000;2000;3766280
VEN;BOG;10;903;17004754
VEN;BOG;981;1080;20302952
VEN;BOG;1921;1585;29830342
VEN;BOG;521;1318;248154428
VEN;BOG;867;1724;324130776
VEN;BOG;3;288701;543811639
VEN;BOG;60000;3600;6801012
VEN;BOG;3500;80000;150460480
VEN;BOG;14;10841;2044092232
VEN;BOG;200;4200;7911330
VEN;BOG;4;41826;78627861
VEN;BOG;4;374707;706989673
VEN;BOG;1048;3887716;7314862801
VEN;BOG;1064;3756441;7064132555
VEN;BOG;696;429304;8080960914
VEN;BOG;1264;6623965;124585869
VEN;BOG;78627;101057;19036518145
VEN;BOG;15280;28510;5371429888
VEN;BOG;1697;963896;1814379997
VEN;BOG;1904;1005966;1891095364
VEN;BOG;242;364025;685218819
VEN;BOG;97;589016;1107279398
VEN;BOG;89;274055;515864689
VEN;BOG;6;720;13573368
VEN;BOG;6;66;12442254
VEN;BOG;50;23200;43736408
VEN;BOG;221;110207;208199758
VEN;BOG;19;12616;23833769
VEN;BOG;254;13452;2535957588
VEN;BOG;100;11571;2176400961
VEN;BOG;21483;60;1129404
VEN;BOG;10;106;1998301
VEN;BOG;8133;9355;176215458
VEN;BOG;60;1002;18874173
VEN;BOG;8133;38575;726617988
VEN;BOG;5;12373;233064015
VEN;BOG;5;1038485;195614227
VEN;BOG;69;18777;353692961
VEN;BOG;1600;36100;67863668
VEN;BOG;85;50500;95049260
VEN;BOG;10;9046;1708943182
VEN;BOG;19421;28374852;53493053807
VEN;BOG;3000;40099;7553422505
VEN;BOG;498;63862;12027896804
VEN;BOG;729;39534;7445912628
VEN;BOG;41;53;9982126
VEN;BOG;41;189;35596638
VEN;BOG;4800;108300;204048391
VEN;BOG;46;3089173;581885853
VEN;BOG;26;1990101;3742851809
VEN;BOG;500000;53980;1019773966
VEN;BOG;40;16828;316760175
VEN;BOG;30386;26031975;49035795731
VEN;BOG;158996;182289383;34336939629
VEN;BOG;176941;10648464;20057979214
VEN;BOG;21575;1325796;24966594794
VEN;BOG;12;713;134210842
VEN;BOG;2035;2665958;5018190186
VEN;BOG;758;139468;262494117
VEN;BOG;5;2725;51371428
VEN;BOG;2250;160204;3021191114
VEN;BOG;870;106140;2025459006
VEN;BOG;150;1875;35239875
VEN;BOG;215;126205;237197249
VEN;BOG;1;14;263711
VEN;BOG;330;61140;1166728506
VEN;BOG;32;20000;37646800
VEN;BOG;2010;1001476;1886199928
VEN;BOG;123;224;4219376
VEN;BOG;28336;16530;315440337
VEN;BOG;2;308;5801642
VEN;BOG;32;480;904152
VEN;BOG;40;320;602768
VEN;BOG;4;72;1356228
VEN;BOG;2;304;5726296
VEN;BOG;1470;26050;490894015
VEN;BOG;4;2308;434444072
VEN;BOG;5;125;23545625
VEN;BOG;914;20668;3904536556
VEN;BOG;2;138;2599437
VEN;BOG;3;4560;8589444
VEN;BOG;20;240;4517616
VEN;BOG;14;1096;20644804
VEN;BOG;16;2101;395754865
VEN;BOG;778;16800;31623312
VEN;BOG;36;2658;50067417
VEN;BOG;4;3920;73787728
VEN;BOG;30;768;14466432
VEN;BOG;3;3933;744933798
VEN;BOG;95;46035;866535219
VEN;BOG;11000;20444;3851772264
VEN;BOG;12;1755;33112989
VEN;BOG;2;53209;100268636
VEN;BOG;50;645;12154574
VEN;BOG;13;5609499;10563591626
VEN;BOG;2;1879;3540844
VEN;BOG;1;207677;391352769
VEN;BOG;1;6799;1281224
VEN;BOG;3;1600;3011376
VEN;BOG;1600;7440;140266878
VEN;BOG;158502;2099584;3958455855
VEN;BOG;11190;11527;2182948679
VEN;BOG;27972;1696;319690912
VEN;BOG;1020;21900;41389905
VEN;BOG;159359;1291501;2428756574
VEN;BOG;29960;30221;5694935903
VEN;BOG;1944;620972;1170178266
VEN;BOG;1;866045;1631126474
VEN;BOG;83289;508632;958084667
VEN;BOG;220824;3434684;6480493078
VEN;BOG;20941;1122814;2118502999
VEN;BOG;100;11987;225799119
VEN;BOG;2117;12928;243518272
VEN;BOG;2;1090998;2066415672
VEN;BOG;3;505854;958117827
VEN;BOG;612;117504;2212764826
VEN;BOG;273;819;154229166
VEN;BOG;75903;64707581;12193376022
VEN;BOG;16035;12679769;239368956
VEN;BOG;22612;19351321;36491702991
VEN;BOG;75;8974;1690755444
VEN;CTG;10000;115292;21753063976
VEN;CTG;126;1388808;2613720699
VEN;CTG;5501288;6233311;11754456158
VEN;CTG;5882;2369025;4463494235
VEN;CTG;229193;9567101;18011891827
VEN;CTG;192263;6221063;11733294882
VEN;CTG;566087;8587711;16179455021
VEN;CTG;447167;2310068;4356426631
VEN;CTG;67235;3698;697190296
VEN;CTG;4363;42166;79250154
VEN;CTG;140235;226646;4269199432
VEN;CTG;6165;601811;113436739
VEN;CTG;129755;8075577;15190751792
VEN;CTG;22916;26797;505124332
VEN;CTG;13702;129071;243951912
VEN;CTG;17928;1201335;2264480435
VEN;CTG;3641;263891;496320239
VEN;CTG;369;36249;68186346
VEN;CTG;1313;124809;234625943
VEN;CTG;10068;729881;1373855799
VEN;CTG;42;14057;26624801
VEN;CTG;49879;70362;1324290238
VEN;CTG;124412;3430329;6456256514
VEN;CTG;908;13082396;24642655225
VEN;CTG;1371881;14975493;2824471879
VEN;CTG;2717;112115;212308205
VEN;CTG;7266;323883;613042131
VEN;CTG;657;26978;50852721
VEN;CTG;8856;866064;1636378365
VEN;CTG;8444;81293;153234867
VEN;CTG;3329;42777;80633362
VEN;CTG;8941;67697;12822218
VEN;CTG;25;2454;4648023
VEN;CTG;223;193218;365761705
VEN;CTG;473;5421;1024531
VEN;CTG;3403;43179;81747893
VEN;CTG;41433;2776381;5255735868
VEN;CTG;2297;166481;315325003
VEN;CTG;66;6973;13143896
VEN;CTG;620;65671;123787865
VEN;CTG;43;23072;43699752
VEN;CTG;180;255546;4813004473
VEN;CUC;981471;8391071;15794613007
VEN;CUC;3147;133335;251088471
VEN;CUC;1353;57427;10814308
VEN;CUC;2553;41984;7906175
VEN;CUC;7038;288988;544204862
VEN;CUC;20377;407378;765902979
VEN;CUC;129444;700952;1319990749
VEN;CUC;11589;603119;1133999015
VEN;CUC;1082;12472;23457068
VEN;CUC;20442;590305;111118191
VEN;CUC;322;31631;59565601
VEN;CUC;58;6128;11517331
VEN;CUC;2835;172034;323331022
VEN;CUC;536024;394321;7411105466
VEN;CUC;2718;128044;240653576
VEN;CUC;1478;49634;93285117
VEN;CUC;507;8338;15670937
VEN;CUC;3654;150194;282283615
VEN;CUC;501;31289;58806424
VEN;CUC;10304;143285;269298426
VEN;MAI;4941;13404605;25216982001
VEN;MAI;146569;2497032;4711350037
VEN;MAI;78142;892368;1683702095
VEN;MAI;3800;34617;651530019
VEN;MAI;7336;4448;83923974
VEN;MAI;1799;2266;42754435
VEN;MAI;5300;482816;908712822
VEN;MAI;800;168581;317287986
VEN;MAI;45;37742;71210851
VEN;MAI;13571;69487;131106682
VEN;MAI;6727;362606;684157749
VEN;MAI;8684;474672;895601636
VEN;MAI;22722;1216549;2295360323
VEN;MAI;19732;122286;230726779
VNM;BOG;9;2449495;4612742014
VNM;BOG;967;13900;26226242
VNM;BOG;90;5136;96676982
VNM;BOG;1138;294;55340796
VNM;BOG;8;191236;36082026
XCF;BOG;12000;23520;443217936
XCF;BOG;3636;899892;1696269423
XCF;BOG;376;186;35031612
XCF;BOG;7166;264716;498178228
XCF;BOG;1638;4996;93959694
XCF;BOG;68372;205159;3858186494
XCF;BOG;15371;48702;916067497
XCF;BOG;201;996;18758863
XCF;BOG;10818;32184;605227137
XCF;BOG;821;2136;40145693
XCF;BOG;1143;56592;106586505
XCF;BOG;2166;5634;105889903
XCF;BOG;4803;12496;234859821
XCF;BOG;2327;6053;113764924
XCF;BOG;225;1116;21018967
XCF;BOG;1089;2832;53226874
XCF;BOG;675;1756;33003669
XCF;BOG;34;8856;16644675
XCF;BOG;119;31;5826388
XCF;BOG;30;820;15456754
XCF;BOG;550;192412;3627378583
XCF;BOG;50;3066;578486748
XCF;BOG;149;738;1389964
XCF;BOG;50;1565;29413862
XCF;BOG;3;11256;21199776
XCF;BOG;106;128773;242515106
XCF;BOG;73;87333;164140627
XCF;BOG;40;9935;187076785
XCF;BOG;57;4639;87189077
XCF;BOG;38;239882;451386354
XCF;BOG;42;11178;21052869
XCF;BOG;20;568;10697826
XCF;BOG;86;82936;15609832
XCF;BOG;50;128;24083112
XCF;BOG;189;331216;622886178
XCF;BOG;508;208434;392385554
XCF;BOG;20;1888;3555897
XCF;BOG;160;10845;203829606
XCF;BOG;95;36945;69582952
XCF;BOG;2686;683078;1285627935
XCF;BOG;2759;71804;134954182
XCF;BOG;14094;692872;1304946627
XCF;BOG;158;91384;171988215
XCF;BOG;5691;174786;328728535
XCF;BOG;20;2204;41510577
XCF;BOG;10;628;11827878
XCF;BOG;20;1509;28398547
XCF;BOG;3;120000;226222800
XCF;BOG;6;11352;21380584
XCF;BOG;1;3126;5875254
XCF;BOG;126;79218;149200766
XCF;BOG;41;7978;15025925
XCF;BOG;82186;1170579;22031584417
XCF;BOG;1500;18975;35670723
XCF;BOG;2875;10625;2002780625
XCF;BOG;758;1455365;2735315583
XCF;BOG;811;72733;136729312
XCF;BOG;9535;62141;1169430009
XCF;BOG;7378;388583;731954368
XCF;BOG;1994;178804;336130064
XCF;BOG;60;53794;101126265
XCF;BOG;1529;9356;176115494
XCF;BOG;1158;1038;195131544
XCF;BOG;2435;218465;410687984
XCF;BOG;314;2817;5295622
XCF;BOG;792;4889;9209165
XCF;BOG;792;4889;9209165
XCF;BOG;3168;19554;36832892
XCF;BOG;58;4037;75953251
XCF;BOG;692;6207;116684152
XCF;BOG;232;20796;39093984
XCF;BOG;180;93948;176752028
XCF;BOG;13;51656;97107081
XCF;BOG;6;49019;92149838
XCF;BOG;71;156758;295247265
XCF;BOG;3;1894;3560493
XCF;BOG;15;76724;144521163
XCF;BOG;31;30058;565219611
XCF;BOG;7;14258;26857082
XCF;BOG;82;384133;722123944
XCF;BOG;453;197436;371541915
XCF;BOG;145;167668;31519572
XCF;BOG;167;304318;572081322
XCF;BOG;1131;101429;190674349
XCF;BOG;232;20801;39103384
XCF;BOG;101;25848;48688585
XCF;BOG;45;40345;75843759
XCF;BOG;40;2695;50764368
XCF;BOG;256;13475;25382184
XCF;BOG;3795;19988;376503962
XCF;BOG;7;10932;20592062
XCF;BOG;10;9349;17610244
XCF;BOG;111;3902;73352918
XCF;BOG;6775;459532;86569499
XCF;BOG;3785;191549;360667227
XCF;BOG;39303;2421621;4560726139
XCF;BOG;8297;643826;1212927191
XCF;BOG;597;2097;39421084
XCF;BOG;13435;695915;1310601663
XCF;BOG;516;26897;50664534
XCF;BOG;189;142909;269302007
XCF;BOG;2755;188259;35468793
XCF;BOG;809;42175;79442939
XCF;BOG;2988;183036;344761203
XCF;BOG;1782;62644;117763203
XCF;BOG;3009;166406;313475023
XCF;BOG;2376;14824;27904495
XCF;BOG;396;24758;4659794
XCF;BOG;8316;51799;97533719
XCF;BOG;714;44206;83283425
XCF;BOG;902;31694;59580917
XCF;BOG;543;28276;53262087
XCF;BOG;220;119098;224226504
XCF;BOG;299;15598;29381173
XCF;BOG;379;16557;31153406
XCF;BOG;20;37066;69810846
XCF;BOG;34;96681;18214537
XCF;BOG;327;995102;1874339891
XCF;BOG;171;601384;1132796971
XCF;BOG;157;407523;766303118
XCF;BOG;30;153449;289044209
XCF;BOG;102;907265;1709241011
XCF;BOG;42;18775;35380173
XCF;BOG;10;6848;12873418
XCF;BOG;131;732378;1379874521
XCF;BOG;71;149031;280356592
XCF;BOG;12;125287;235996858
XCF;BOG;250;312771;589179707
XCF;BOG;15;15851;2985409
XCF;BOG;89;135487;255221216
XCF;BOG;524;8658;163153949
XCF;BOG;295;87394;1645704107
XCF;BOG;2;1798;3388205
XCF;BOG;1135;1085029;2043279625
XCF;BOG;46;75644;142329152
XCF;BOG;171;211298;398011478
XCF;BOG;624;1078774;2030930554
XCF;BOG;7;3314;6245001
XCF;BOG;11264;988499;1861789849
XCF;BOG;11118;579463;109150548
XCF;BOG;354;2001899;3769192892
XCF;BOG;600;153553;289240108
XCF;BOG;451;425874;80231824
XCF;BOG;84;56596;106607055
XCF;BOG;141;23264;438158829
XCF;BOG;292;20213;38074217
XCF;BOG;9409;643439;1211986182
XCF;BOG;173;310505;584704527
XCF;BOG;20;29093;54691349
XCF;BOG;86;150221;282828175
XCF;BOG;39;68239;128459246
XCF;BOG;42;79221;149120101
XCF;BOG;3;954;17934055
XCF;BOG;6;25451;47844826
XCF;BOG;6;44652;84143568
XCF;BOG;275;236235;445168321
XCF;BOG;90;49476;93111982
XCF;BOG;99765;47291626;89247105658
XCF;BOG;8000;15520;296166608
XCF;BOG;5000;10200;19464558
XCF;BOG;15000;29400;56103726
XCF;BOG;300;999;188728083
XCF;BOG;20;1564;294809308
XCF;BOG;70;196212;3698969
ABW;BOG;525;15405;2901762825
ANT;BOG;437;12743;2397867551
ANT;BOG;44;65;12403885
ANT;BOG;48;118;22517822
ANT;BOG;43;65;12403885
ANT;BOG;58;4523;86311957
ANT;BOG;199;33488;639048155
ANT;BOG;32;6816;128389584
ANT;BOG;8;2864;53947736
BRA;BGA;69000;1863;350881146
CRI;BGA;360;9552;1822798608
CHL;BGA;81000;18468;352422997
CHL;BGA;180000;4230;79810794
CHL;BGA;224;19040;363338416
CHL;BGA;784;5880;112207452
ECU;IPI;95;1628;30621215
ECU;IPI;9458;1086;204266826
ECU;IPI;23626;31994;601778345
ECU;IPI;768;882;16589626
ECU;IPI;13043;1505;283076955
ECU;IPI;7;31031;58366518
ECU;IPI;15;268;50408388
ECU;IPI;38;57011;10723256
ECU;IPI;31;2584581;4929849843
ECU;IPI;1967;11836839;22580096116
ECU;IPI;1447;3085814;5804138411
ECU;IPI;45;88808;1685029056
ECU;IPI;985;2852594;536547258
SLV;BGA;751;19487;3718684723
USA;BGA;50;1080;20298168
USA;BGA;86;3128;587895088
USA;BGA;41;8769;164809847
USA;BGA;41;2538;47700695
USA;BGA;78;247165;464536731
USA;BGA;6;63;11840598
USA;BGA;85;4596;86379982
USA;BGA;17;27115;5100087465
USA;BGA;30;9600;18056736
USA;BOG;41;37584;7091274
USA;BOG;50;1440;27169632
USA;BOG;41;204;38490312
USA;BOG;88;2064;389431392
USA;BOG;148;18075;341035485
USA;BOG;433;8058;1520367324
USA;BOG;41;70175;132404787
USA;BOG;41;35915;67763704
USA;BOG;41;23814;44791991
USA;BOG;41;31597;59517689
USA;BOG;41;4904;92374196
USA;BOG;41;17304;3259468
USA;BOG;51;104214;196628891
USA;BOG;886;1403755;2645799404
USA;BOG;51;206312;388619599
USA;BOG;92;147909;279041194
USA;BOG;164;135852;256102318
USA;BOG;41;21402;40313877
USA;BOG;174;290615;54794262
USA;BOG;41;390;7335549
USA;BOG;41;1662;31358284
USA;BOG;420;659882;1243783562
USA;BOG;41;2632;49577668
USA;BOG;8;7768;14610909
USA;BOG;18;3495;6583357
USA;BOG;37;19684;37077767
USA;BOG;360;5040;96177816
USA;BOG;28;44212;83279934
USA;BOG;162;155158;291838234
USA;BOG;360;1800;3396204
USA;BOG;92;159847;301021679
USA;BOG;41;780;14716884
USA;BOG;92;339338;639093817
USA;BOG;201;14555;274044813
USA;BOG;50;1032;194715696
USA;BOG;313;206613;3942775218
USA;BOG;41;38126;7181604
USA;BOG;146;1363464;2601884717
USA;BOG;194;124432;234182393
USA;BOG;41;36144;67983611
USA;BOG;41;480;9056544
USA;BOG;50;292622;550395646
USA;BOG;50;1590;29999802
USA;BOG;371;107232;2046297533
USA;BOG;82;81704;153879447
USA;BOG;41;65534;123443119
USA;BOG;420;3465;661222485
USA;BOG;576;9612;1813572936
USA;BOG;240;2676;510658404
USA;BOG;565;6328;1207565912
USA;BOG;48;21072;40211487
USA;BOG;12;6504;12265503
USA;BOG;48;28392;53542769
USA;BOG;60;477;89954568
USA;BOG;152;12268;231354851
USA;BOG;51;13888;261905459
USA;BOG;51;32276;608673718
USA;BOG;41;5838;110095339
USA;BOG;51;11736;221322182
USA;BOG;51;195392;368478049
USA;BOG;51;423856;799324599
USA;BOG;41;8544;16112617
USA;BOG;57;2136;40281542
GTM;BGA;360;980665;1871393213
MEX;BOG;693;4851;91378287
MEX;BOG;2995;640384;12092143527
MEX;BOG;100;107346;204110336
MEX;BOG;100;7914;1510220706
MEX;BOG;250;106866;2021121825
MEX;BOG;50;2408;45359496
PAN;BGA;50;692;132053668
PAN;BGA;63;27906;524482108
PAN;BGA;41;276;51873096
PAN;BGA;555;16995;3243138855
PAN;BGA;100;800;1526632
PAN;BGA;57;1254;236180868
PAN;BGA;1;12960;244222128
PAN;BGA;4530;6250;11769625
PAN;BGA;18;254;48470566
PAN;BGA;47;175;33395075
PAN;BGA;59;18788;353191854
PAN;BGA;164;876964;1648587084
PAN;BGA;751;23390;440585735
PAN;BGA;243;2721;519245709
PAN;BGA;56;560;10527328
PAN;BGA;28;532;100009616
PAN;BGA;56;1638;307924344
PAN;BGA;47;560;10527328
PAN;BGA;144;2415;45399102
PAN;BGA;150;3328;625624064
PAN;BGA;137;1494;280854072
PAN;BGA;106;3258;612464904
PAN;BGA;18;1260;23757552
PAN;BGA;491;654237;1234401287
PAN;BGA;2;30;565656
PAN;BGA;44;130;2451176
PAN;BGA;24;456;86037168
PAN;BGA;50;33024;623090227
PAN;BGA;51;14496;273507629
PAN;BGA;50;16716;315394145
PAN;BGA;41;63;11878776
PAN;BGA;50;1920;36226176
PAN;BGA;41;924;174338472
PAN;BGA;193;3240;61131672
PAN;BGA;127;16008;302035742
PAN;BGA;50;3036;572826408
PAN;BGA;41;6048;114112454
PAN;BGA;106;1800;338829336
PAN;BGA;135;74928;1411381272
PAN;BGA;139;49704;937805131
PAN;BGA;50;2496;470940288
PAN;BGA;84;5844;1102634232
PAN;BGA;51;47268;89184317
PAN;BGA;41;9816;185206325
PAN;BGA;50;1332;251319096
PAN;BGA;94;2760;51913116
PAN;BGA;1757;48980;922403778
PAN;BGA;619;2997128;5654921168
PAN;BGA;243;3645;685591695
PAN;BGA;121;1815;34222188
PAN;BGA;1526;158093;2976165967
PAN;BGA;90;16278;307130048
PAN;BGA;90;16368;30882815
PAN;BGA;20;200;377356
PAN;BGA;20;220;4150916
PAN;BGA;48;516;97357848
PAN;BGA;41;936;176602608
PAN;BGA;50;3150;5943357
PAN;BGA;41;5472;103244602
PAN;BGA;127;11133;210055217
PAN;BGA;41;504;95093712
PAN;BGA;41;264;49810992
PAN;BGA;41;528;99621984
PAN;BGA;41;792;149432976
PAN;BGA;45;588;110536944
PAN;BGA;134;1146;215434248
PAN;BGA;270;4860;92742894
PAN;BGA;630;3204436;6046065756
PAN;BGA;50;25584;482713795
PAN;BGA;149;139905;2639699559
PAN;BOG;173;3394;640758632
PAN;BOG;5389;12095;2305431784
PAN;BOG;2;10;187988
PAN;BOG;62;705;134534445
PAN;BOG;348;404748;772376561
PAN;BOG;444;479628;915269316
PAN;BOG;153;6548;1233212542
PAN;BOG;3880;67333;12734545619
PAN;BOG;756;896868;1711484236
PRI;BGA;46;3835;73182922
PRI;BGA;222;10350;197508015
PRI;BGA;42;52;9923108
PRI;BGA;51;78;14884662
PRI;BGA;46;42;8014818
PRI;BGA;49;78;14884662
PRI;BGA;44;42;8014818
PRI;BGA;57;858;163731282
PRI;BGA;315;11504;2195296816
PRI;BGA;46;286;54577094
PRI;BGA;236;9870;188348223
PRI;BGA;391;252902;4826103576
PRI;BOG;34632;415584;793054791
PRI;BOG;303;1648512;3105302054
GBR;BOG;51;5151;98296018
GBR;BOG;1862;225055;429470206
GBR;BOG;41;525;9882285
GBR;BOG;41;92;17358376
GBR;BOG;82;10165;191651327
GBR;BOG;142;29689;55954179
GBR;BOG;151;8379;1578684762
GBR;BOG;41;410;7735798
GBR;BOG;82;10884;205035458
GBR;BOG;151;139275;2625292365
GBR;BOG;132;223865;421217594
GBR;BOG;92;19095;359963625
GBR;BOG;41;429;80942862
GBR;BOG;51;10775;203300545
GBR;BOG;41;360;6776424
GBR;BOG;142;31206;588134477
GBR;BOG;92;2176;410314688
GBR;BOG;82;720;13571496
GBR;BOG;279;189415;356965863
GBR;BOG;1057;31206;5882302881
GBR;BOG;150;702134;1322158309
GBR;BOG;151;109855;2070788416
GBR;BOG;29;169;31886582
DOM;BGA;3750;198600;378986394
ARG;CTG;24300;48618;9159922908
BRA;CTG;25200;384198;722092457
CIV;CTG;39600;73260;1380262356
CIV;CTG;39600;66924;12614973228
CIV;CTG;39600;75240;1414120752
ECU;BUN;32088;6044018;11445979968
ECU;BUN;20;60;1136262
ECU;BUN;12;6;1136262
ECU;IPI;32511;7780282;14717959459
GHA;CTG;84000;173040;3260177424
GHA;CTG;80220;167208;31426409184
HND;CTG;17940;3222219;6056096166
IND;CTG;35940;66849;12600835953
IND;CTG;36000;66600;125173368
LBR;CTG;39900;82800;156075516
MEX;CTG;71928;13939781;26199539594
MEX;CTG;82800;17048093;32119630097
MEX;CTG;600;296452;558533355
MEX;CTG;69252;13131663;2471836587
MEX;CTG;981;129384;2431746403
NGA;CTG;35940;73680;1384800864
NGA;CTG;29760;678408;12750542678
VEN;MAI;29381;1392795;2625683206
CRI;PEI;25;9978;18826291
CRI;PEI;50;400;754712
CRI;PEI;976;57340;1081295757
CRI;PEI;44;3168;5977319
CRI;PEI;33;108299;204336387
CRI;PEI;6;10718;2018800308
CHL;PEI;19;76301;143728194
CHL;PEI;1;22664;42692177
CHL;PEI;14;324491;611243697
CHL;PEI;393;11078;20867629
CHL;PEI;3;4044;76176828
ECU;PEI;11605;430867;812951238
ECU;PEI;2831;105128;198353408
